Borough,Longitude,Latitude,LatinSpecies
Queens,-73.786407,40.700070000000004,UNKNOWN LIVE TREES 
Queens,-73.774996,40.767509999999994,ACER SACCHARINUM
Bronx,-73.850205,40.861238,LIQUIDAMBAR STYRACIFLUA
Staten Island,-74.07627600000001,40.607633,QUERCUS PALUSTRIS
Staten Island,-74.13794399999999,40.606462,PLATANUS ACERIFOLIA
Queens,-73.75272,40.716499,ACER PLATANOIDES
Queens,-73.752225,40.604883,PLATANUS ACERIFOLIA
Queens,-73.826598,40.739806,ACER PLATANOIDES
Brooklyn,-73.915453,40.616847,ACER PLATANOIDES
Queens,-73.734217,40.694805,ACER PLATANOIDES
Manhattan,-73.956731,40.762765,PLATANUS ACERIFOLIA
Staten Island,-74.149967,40.535434,GLEDITSIA TRIACANTHOS
Queens,-73.870687,40.706488,PLATANUS ACERIFOLIA
Brooklyn,-73.945511,40.609654,PLATANUS ACERIFOLIA
Queens,-73.750105,40.696684000000005,ACER PLATANOIDES
Brooklyn,-73.967391,40.62696,LIQUIDAMBAR STYRACIFLUA
Queens,-73.769366,40.74922,ACER PLATANOIDES
Brooklyn,-73.871422,40.688688,GLEDITSIA TRIACANTHOS
Manhattan,-73.984002,40.728592,GINKGO BILOBA
Manhattan,-73.943154,40.828303000000005,SOPHORA JAPONICA
Queens,-73.801629,40.686122,ACER PLATANOIDES
Queens,-73.869354,40.764072,QUERCUS PALUSTRIS
Staten Island,-74.199872,40.523737,ACER PLATANOIDES
Queens,-73.787576,40.68677,PLANTING SITE
Staten Island,-74.085246,40.603010999999995,PLATANUS ACERIFOLIA
Brooklyn,-74.01117099999999,40.638326,PLATANUS ACERIFOLIA
Brooklyn,-73.97188100000001,40.631772999999995,TILIA CORDATA
Brooklyn,-73.939326,40.701322,PLATANUS ACERIFOLIA
Manhattan,-73.97411899999999,40.786415000000005,GINKGO BILOBA
Manhattan,-73.953339,40.777657,GLEDITSIA TRIACANTHOS
Brooklyn,-73.951272,40.639809,ACER PLATANOIDES
Queens,-73.85462199999999,40.690219,ACER SACCHARINUM
Brooklyn,-73.948444,40.669743,TILIA CORDATA
Brooklyn,-73.957881,40.659661,ACER PLATANOIDES
Brooklyn,-73.971239,40.685099,GLEDITSIA TRIACANTHOS
Queens,-73.906807,40.704840000000004,ACER PLATANOIDES
Brooklyn,-73.916319,40.655141,PYRUS CALLERYANA
Staten Island,-74.15789699999999,40.556805,LIQUIDAMBAR STYRACIFLUA
Staten Island,1.0,1.0,PRUNUS TRILOBA
Brooklyn,-73.921,40.627489000000004,PLATANUS ACERIFOLIA
Manhattan,-73.968165,40.802405,GLEDITSIA TRIACANTHOS
Queens,-73.812441,40.701322999999995,TILIA CORDATA
Queens,1.0,1.0,ACER PLATANOIDES
Queens,-73.758658,40.696708,PLATANUS ACERIFOLIA
Queens,-73.740316,40.722302,ACER PLATANOIDES
Queens,-73.814528,40.724993,TILIA CORDATA
Queens,-73.90117099999999,40.714616,PLANTING SITE
Queens,-73.83887299999999,40.778183,SOPHORA JAPONICA
Brooklyn,-73.961937,40.678105,ACER PLATANOIDES
Bronx,-73.905502,40.846216,UNKNOWN LIVE TREES 
Staten Island,-74.20521,40.516086,PYRUS CALLERYANA
Manhattan,-73.974205,40.726197,PLATANUS ACERIFOLIA
Queens,-73.84461800000001,40.667378,QUERCUS PALUSTRIS
Staten Island,-74.092591,40.58486,PLATANUS ACERIFOLIA
Queens,-73.860422,40.729671999999994,UNKNOWN LIVE TREES 
Queens,-73.73885200000001,40.763431,QUERCUS PALUSTRIS
Staten Island,-74.235169,40.512988,ACER PLATANOIDES
Manhattan,-73.943774,40.832803999999996,GLEDITSIA TRIACANTHOS
Queens,-73.819047,40.609476,GLEDITSIA TRIACANTHOS
Queens,-73.803999,40.732584,TILIA CORDATA
Queens,-73.817237,40.685718,QUERCUS PALUSTRIS
Brooklyn,-74.00457800000001,40.624117,ACER PLATANOIDES
Brooklyn,-73.954932,40.62359,ZELKOVA SERRATA
Brooklyn,-74.004976,40.618821999999994,QUERCUS RUBRA
Brooklyn,-73.903482,40.691654,GLEDITSIA TRIACANTHOS
Queens,-73.807921,40.69208,GLEDITSIA TRIACANTHOS
Queens,-73.712261,40.73233,PYRUS CALLERYANA
Queens,-73.906816,40.705994,ACER PLATANOIDES
Queens,-73.732117,40.76405,ACER PLATANOIDES
Queens,-73.816515,40.759985,UNKNOWN LIVE TREES 
Brooklyn,-73.991668,40.637487,ACER SACCHARUM
Queens,-73.767448,40.713993,UNKNOWN DEAD TREES 
Queens,-73.880394,40.718227,FRAXINUS PENNSYLVANICA
Queens,-73.890359,40.733261999999996,ACER PSEUDOPLATANUS
Queens,-73.845564,40.692702000000004,ACER SACCHARUM
Brooklyn,-73.949283,40.619189,ACER PLATANOIDES
Brooklyn,-73.96467700000001,40.653787,FRAXINUS PENNSYLVANICA
Queens,-73.80263599999999,40.672356,PYRUS CALLERYANA
Queens,-73.810663,40.734056,QUERCUS PALUSTRIS
Brooklyn,-73.91839499999999,40.620712,ZELKOVA SERRATA
Brooklyn,-74.032412,40.629382,ACER RUBRUM
Brooklyn,-73.96883000000001,40.622914,ACER PLATANOIDES
Queens,-73.795686,40.734587,QUERCUS PALUSTRIS
Brooklyn,1.0,1.0,PLATANUS ACERIFOLIA
Queens,-73.93180600000001,40.755392,UNKNOWN LIVE TREES 
Queens,1.0,1.0,UNKNOWN LIVE TREES 
Manhattan,-73.98214899999999,40.770685,QUERCUS PALUSTRIS
Brooklyn,1.0,1.0,GINKGO BILOBA
Queens,-73.788042,40.773325,UNKNOWN LIVE TREES 
Queens,-73.79695600000001,40.770398,PLANTING SITE
Manhattan,-73.931009,40.851281,GLEDITSIA TRIACANTHOS
Queens,-73.925188,40.739135,PLATANUS ACERIFOLIA
Brooklyn,-73.96987,40.688188000000004,PLATANUS ACERIFOLIA
Queens,-73.783702,40.783307,ACER SACCHARINUM
Queens,-73.727366,40.688629999999996,ACER PLATANOIDES
Queens,-73.853566,40.712548999999996,ACER PLATANOIDES
Bronx,-73.857251,40.846623,UNKNOWN DEAD TREES 
Bronx,-73.868672,40.901943,QUERCUS PALUSTRIS
Staten Island,-74.17126999999999,40.556706,ACER PLATANOIDES
Bronx,-73.84398900000001,40.891256,PLATANUS ACERIFOLIA
Brooklyn,-74.010599,40.629585,PLATANUS ACERIFOLIA
Queens,-73.813858,40.758103999999996,GLEDITSIA TRIACANTHOS
Queens,-73.80243,40.68388,TILIA CORDATA
Queens,-73.900125,40.730758,ACER PLATANOIDES
Brooklyn,-73.891754,40.640365,PLATANUS ACERIFOLIA
Queens,-73.729802,40.685863,ACER PLATANOIDES
Queens,-73.85395799999999,40.71744,PLATANUS ACERIFOLIA
Queens,-73.785028,40.748059999999995,ACER PLATANOIDES
Queens,-73.815028,40.721006,PLATANUS ACERIFOLIA
Queens,-73.809931,40.674346,QUERCUS RUBRA
Queens,-73.890822,40.742965999999996,UNKNOWN STUMP
Staten Island,-74.11475300000001,40.574005,ACER RUBRUM
Queens,-73.79905699999999,40.726042,ACER PLATANOIDES
Manhattan,-73.94538100000001,40.83007,PYRUS CALLERYANA
Queens,-73.86332900000001,40.760627,ACER SACCHARUM
Queens,-73.767262,40.762992,ACER SACCHARINUM
Queens,-73.803586,40.671707,QUERCUS RUBRA
Staten Island,-74.075203,40.596503000000006,PRUNUS SEROTINA
Queens,-73.808704,40.753438,ACER PLATANOIDES
Manhattan,-73.952783,40.780019,PLATANUS ACERIFOLIA
Queens,-73.853082,40.719491999999995,ACER SACCHARUM
Staten Island,-74.200265,40.530246000000005,ACER RUBRUM
Staten Island,-74.152004,40.535992,PRUNUS SEROTINA
Staten Island,-74.139643,40.628801,ACER PLATANOIDES
Bronx,-73.885571,40.814677,ACER RUBRUM
Queens,-73.779507,40.725828,ACER PLATANOIDES
Queens,-73.78904200000001,40.678847,ACER PLATANOIDES
Queens,-73.79656800000001,40.735704,UNKNOWN DEAD TREES 
Queens,-73.831025,40.709539,QUERCUS PALUSTRIS
Queens,-73.81139399999999,40.737921,ULMUS AMERICANA
Manhattan,-73.98747,40.732514,TILIA CORDATA
Queens,-73.897623,40.713558,FRAXINUS PENNSYLVANICA
Queens,-73.86768000000001,40.759305,ULMUS AMERICANA
Queens,-73.863528,40.748492999999996,TILIA CORDATA
Manhattan,-73.937428,40.853407000000004,GLEDITSIA TRIACANTHOS
Queens,-73.800512,40.711264,GLEDITSIA TRIACANTHOS
Queens,-73.833937,40.654734999999995,ACER SACCHARINUM
Manhattan,-73.986525,40.733016,GLEDITSIA TRIACANTHOS
Manhattan,-73.959973,40.758328999999996,TILIA CORDATA
Staten Island,-74.15656,40.536632,ACER SACCHARINUM
Brooklyn,-73.90496800000001,40.605641,UNKNOWN LIVE TREES 
Queens,-73.811674,40.766932000000004,PLATANUS ACERIFOLIA
Bronx,-73.839782,40.865866,NYSSA SYLVATICA
Queens,-73.900777,40.768471000000005,ACER PLATANOIDES
Staten Island,-74.17724399999999,40.549632,QUERCUS PALUSTRIS
Bronx,-73.831804,40.829273,ACER SACCHARINUM
Brooklyn,-73.921912,40.626894,PLATANUS ACERIFOLIA
Queens,-73.792513,40.74541,QUERCUS RUBRA
Queens,-73.74291600000001,40.727016,ACER PLATANOIDES
Queens,1.0,1.0,TILIA CORDATA
Queens,-73.873281,40.739671,PLANTING SITE
Queens,-73.782586,40.732207,LIQUIDAMBAR STYRACIFLUA
Queens,-73.823387,40.764663,PYRUS CALLERYANA
Brooklyn,-73.940001,40.579355,PLATANUS ACERIFOLIA
Manhattan,-73.994286,40.756158,PYRUS CALLERYANA
Queens,-73.88222900000001,40.725997,ACER SACCHARINUM
Staten Island,-74.174938,40.547823,ACER SACCHARUM
Queens,-73.77586099999999,40.691359000000006,PLATANUS ACERIFOLIA
Bronx,-73.830779,40.841104,ACER SPECIES
Brooklyn,-73.950214,40.613931,ACER PLATANOIDES
Bronx,1.0,1.0,PLATANUS ACERIFOLIA
Brooklyn,-73.948895,40.660222,ACER PLATANOIDES
Queens,-73.738687,40.764542,PLATANUS ACERIFOLIA
Queens,-73.80649,40.784317,ACER SACCHARINUM
Queens,-73.901472,40.704471999999996,UNKNOWN DEAD TREES 
Queens,-73.779197,40.679559999999995,ACER SACCHARINUM
Brooklyn,-73.906335,40.629286,PLATANUS ACERIFOLIA
Queens,-73.907967,40.755347,SOPHORA JAPONICA
Queens,-73.848456,40.712265,UNKNOWN STUMP
Manhattan,-73.99095200000001,40.739665,GLEDITSIA TRIACANTHOS
Queens,-73.862226,40.719546,PLATANUS ACERIFOLIA
Queens,-73.74886,40.687453000000005,TILIA CORDATA
Queens,-73.74955,40.733908,PLATANUS ACERIFOLIA
Staten Island,-74.196489,40.548281,GLEDITSIA TRIACANTHOS
Queens,-73.79400799999999,40.737713,ACER PLATANOIDES
Manhattan,-73.99826800000001,40.7354,GINKGO BILOBA
Queens,-73.843671,40.65497,PLATANUS ACERIFOLIA
Brooklyn,-73.982237,40.686712,GLEDITSIA TRIACANTHOS
Queens,-73.85818499999999,40.742518,ACER PLATANOIDES
Brooklyn,-73.958112,40.628263000000004,ACER PLATANOIDES
Queens,-73.764105,40.754519,ACER PLATANOIDES
Staten Island,-74.208683,40.546392,ACER RUBRUM
Staten Island,-74.244383,40.504442,ACER RUBRUM
Manhattan,-73.99723900000001,40.74309,PLATANUS ACERIFOLIA
Staten Island,-74.14972,40.583278,QUERCUS PALUSTRIS
Queens,-73.859654,40.744108000000004,QUERCUS PALUSTRIS
Bronx,-73.83202299999999,40.8594,GLEDITSIA TRIACANTHOS
Staten Island,-74.14108900000001,40.56913,PLATANUS ACERIFOLIA
Staten Island,-74.099838,40.611575,CORNUS SPECIES
Brooklyn,-73.97501199999999,40.670796,PLATANUS ACERIFOLIA
Queens,-73.901275,40.70302,GINKGO BILOBA
Staten Island,-74.201775,40.524307,ZELKOVA SERRATA
Queens,-73.90790799999999,40.704392999999996,ACER PLATANOIDES
Queens,-73.723106,40.761891,ACER SACCHARUM
Queens,-73.778592,40.68574,ACER PLATANOIDES
Staten Island,-74.133246,40.626740000000005,QUERCUS PALUSTRIS
Staten Island,1.0,1.0,ACER PLATANOIDES
Brooklyn,-73.985383,40.666306,TILIA CORDATA
Queens,-73.748997,40.663151,PLANTING SITE
Manhattan,-73.97363,40.789623999999996,GINKGO BILOBA
Queens,-73.730638,40.767348,UNKNOWN STUMP
Brooklyn,-73.892546,40.651142,LIQUIDAMBAR STYRACIFLUA
Brooklyn,-73.952832,40.613642999999996,ACER PLATANOIDES
Bronx,-73.851177,40.860236,ACER SACCHARUM
Queens,-73.84780400000001,40.666526,PLATANUS ACERIFOLIA
Queens,-73.751373,40.755129,ACER PLATANOIDES
Brooklyn,-73.925443,40.633028,PLATANUS ACERIFOLIA
Brooklyn,-73.983168,40.628709,PLATANUS ACERIFOLIA
Brooklyn,-73.896462,40.64459,PLATANUS ACERIFOLIA
Queens,-73.702607,40.748509000000006,ACER PLATANOIDES
Staten Island,-74.11084699999999,40.633041,TILIA CORDATA
Queens,-73.891299,40.723608,ACER SACCHARUM
Queens,-73.761993,40.717135,FRAXINUS PENNSYLVANICA
Queens,-73.901157,40.699593,ACER RUBRUM
Queens,-73.866979,40.706225,ACER PLATANOIDES
Staten Island,-74.20658900000001,40.524308000000005,PLATANUS ACERIFOLIA
Queens,-73.844594,40.771366,PYRUS CALLERYANA
Brooklyn,-73.915009,40.651742,ACER PLATANOIDES
Queens,-73.894419,40.724193,AESCULUS HIPPOCASTANUM
Queens,-73.715751,40.733442,ACER PLATANOIDES
Brooklyn,-73.959292,40.6303,ACER PLATANOIDES
Queens,-73.836024,40.704902000000004,PLANTING SITE
Queens,-73.822129,40.701182,FRAXINUS PENNSYLVANICA
Brooklyn,-73.95099599999999,40.619001000000004,ZELKOVA SERRATA
Queens,-73.87272800000001,40.705329,ACER PLATANOIDES
Queens,-73.778816,40.689603000000005,QUERCUS PALUSTRIS
Manhattan,1.0,1.0,GLEDITSIA TRIACANTHOS
Staten Island,-74.166205,40.613263,CORNUS MAS
Queens,-73.87512199999999,40.756533000000005,PLATANUS ACERIFOLIA
Staten Island,-74.182215,40.521448,QUERCUS PALUSTRIS
Manhattan,-73.997134,40.753733000000004,CORNUS MAS
Brooklyn,-73.964839,40.714197,UNKNOWN DEAD TREES 
Brooklyn,-73.994375,40.623546000000005,AILANTHUS ALTISSIMA
Brooklyn,-73.987698,40.631444,PLATANUS ACERIFOLIA
Manhattan,-73.96141999999999,40.758555,TILIA CORDATA
Queens,-73.7928,40.671995,QUERCUS PALUSTRIS
Manhattan,-74.008616,40.731125,UNKNOWN DEAD TREES 
Brooklyn,-73.91911800000001,40.656533,PLATANUS ACERIFOLIA
Queens,-73.801971,40.735948,ACER SACCHARINUM
Queens,-73.875828,40.722221999999995,FRAXINUS PENNSYLVANICA
Queens,-73.818717,40.787686,ACER PLATANOIDES
Queens,1.0,1.0,TILIA CORDATA
Queens,-73.811088,40.769998,FRAXINUS PENNSYLVANICA
Brooklyn,-73.899964,40.645514,PLATANUS ACERIFOLIA
Brooklyn,-73.955104,40.684197,GLEDITSIA TRIACANTHOS
Bronx,-73.850187,40.864239000000005,ACER RUBRUM
Queens,-73.790278,40.720816,PLATANUS ACERIFOLIA
Brooklyn,-73.92924000000001,40.695646,GLEDITSIA TRIACANTHOS
Bronx,1.0,1.0,GLEDITSIA TRIACANTHOS
Bronx,-73.908181,40.820129,CELTIS OCCIDENTALIS
Queens,-73.926227,40.765634000000006,GLEDITSIA TRIACANTHOS
Brooklyn,-73.9366,40.637508000000004,ACER PLATANOIDES
Queens,-73.74481800000001,40.739191,ACER SACCHARUM
Brooklyn,-73.933701,40.587912,PLATANUS ACERIFOLIA
Brooklyn,-73.93956899999999,40.658516999999996,PLATANUS ACERIFOLIA
Brooklyn,1.0,1.0,QUERCUS PHELLOS
Staten Island,-74.108714,40.622640000000004,ACER SACCHARINUM
Brooklyn,-73.879886,40.670049,GLEDITSIA TRIACANTHOS
Queens,-73.859888,40.676977,ACER PLATANOIDES
Queens,-73.873049,40.706117,PYRUS CALLERYANA
Brooklyn,-74.008416,40.679057,PLATANUS ACERIFOLIA
Brooklyn,-73.891014,40.643094,PLANTING SITE
Brooklyn,-73.93724300000001,40.64356,ACER PLATANOIDES
Brooklyn,-74.013941,40.633521,PLATANUS ACERIFOLIA
Queens,-73.865822,40.720661,UNKNOWN DEAD TREES 
Queens,-73.789199,40.746478,ACER PLATANOIDES
Queens,-73.74564699999999,40.724959999999996,PYRUS CALLERYANA
Queens,-73.734153,40.725303000000004,ACER PLATANOIDES
Queens,-73.79511,40.788951000000004,ACER SACCHARINUM
Queens,-73.786742,40.764726,QUERCUS PALUSTRIS
Queens,-73.894171,40.699887,ACER PLATANOIDES
Brooklyn,-74.029421,40.634678,UNKNOWN LIVE TREES 
Queens,-73.848642,40.677735999999996,ACER PLATANOIDES
Brooklyn,-73.977299,40.616949,ACER PLATANOIDES
Queens,-73.775553,40.745196,ACER PLATANOIDES
Staten Island,-74.108391,40.631747,ACER RUBRUM
Queens,-73.85913199999999,40.677764,ACER PLATANOIDES
Brooklyn,-73.938819,40.578393,QUERCUS PALUSTRIS
Staten Island,-74.187921,40.525265999999995,ACER PLATANOIDES
Queens,-73.77918199999999,40.699155,PLANTING SITE
Queens,-73.85964799999999,40.675985,GLEDITSIA TRIACANTHOS
Brooklyn,-73.949872,40.622229,PLATANUS ACERIFOLIA
Staten Island,-74.207627,40.534256,PYRUS CALLERYANA
Queens,-73.815107,40.700721,ACER PLATANOIDES
Brooklyn,-73.953062,40.601637,TILIA CORDATA
Brooklyn,-73.90595400000001,40.662277,UNKNOWN DEAD TREES 
Queens,-73.869752,40.748019,GLEDITSIA TRIACANTHOS
Brooklyn,-73.992941,40.630788,ACER SACCHARINUM
Manhattan,-73.970518,40.793847,ACER PLATANOIDES
Brooklyn,-73.986439,40.666713,PYRUS CALLERYANA
Brooklyn,-73.960484,40.640949,TILIA CORDATA
Bronx,-73.891911,40.834052,GLEDITSIA TRIACANTHOS
Brooklyn,1.0,1.0,UNKNOWN LIVE TREES 
Brooklyn,-73.946265,40.603155,ACER PLATANOIDES
Manhattan,-73.945068,40.803428000000004,GLEDITSIA TRIACANTHOS
Queens,-73.795487,40.790354,ACER SACCHARINUM
Queens,-73.868365,40.756693,PLATANUS ACERIFOLIA
Bronx,-73.89400699999999,40.875673,ROBINIA PSEUDOACACIA
Queens,-73.733754,40.655781,GLEDITSIA TRIACANTHOS
Brooklyn,-73.8721,40.674063000000004,ACER PLATANOIDES
Queens,-73.733598,40.715674,UNKNOWN STUMP
Staten Island,-74.067313,40.612809999999996,ACER SACCHARINUM
Brooklyn,-74.009991,40.648552,ACER PLATANOIDES
Brooklyn,-74.002312,40.604151,QUERCUS RUBRA
Queens,-73.738362,40.72617,PLATANUS ACERIFOLIA
Queens,-73.825452,40.787092,ACER PLATANOIDES
Brooklyn,-73.942137,40.694685,QUERCUS PALUSTRIS
Staten Island,-74.1462,40.6191,LIQUIDAMBAR STYRACIFLUA
Brooklyn,-73.962847,40.653581,GLEDITSIA TRIACANTHOS
Queens,-73.840678,40.692617999999996,ACER PLATANOIDES
Manhattan,-73.917268,40.867119,ACER RUBRUM
Queens,1.0,1.0,SOPHORA JAPONICA
Brooklyn,-74.005464,40.635794,PLATANUS ACERIFOLIA
Staten Island,-74.116772,40.571371,QUERCUS PALUSTRIS
Queens,-73.718315,40.743008,ACER PLATANOIDES
Manhattan,-73.953144,40.824237,GINKGO BILOBA
Manhattan,-73.999584,40.743787,GLEDITSIA TRIACANTHOS
Queens,-73.78505799999999,40.744545,ACER SACCHARINUM
Queens,-73.797168,40.782613,ACER PLATANOIDES
Brooklyn,-73.95875699999999,40.712651,ZELKOVA SERRATA
Queens,-73.79894499999999,40.762685,PLATANUS ACERIFOLIA
Bronx,-73.82554499999999,40.869368,ULMUS AMERICANA
Queens,-73.886158,40.733184,PLATANUS ACERIFOLIA
Bronx,1.0,1.0,ACER SACCHARUM
Queens,1.0,1.0,ACER PLATANOIDES
Queens,1.0,1.0,ACER PLATANOIDES
Brooklyn,-73.922203,40.620478999999996,PLANTING SITE
Queens,-73.853585,40.747456,ACER PSEUDOPLATANUS
Brooklyn,-73.912664,40.686382,GLEDITSIA TRIACANTHOS
Brooklyn,-73.886074,40.661074,ACER PLATANOIDES
Brooklyn,1.0,1.0,ACER SPECIES
Queens,1.0,1.0,PLATANUS ACERIFOLIA
Brooklyn,-73.922318,40.702362,PLANTING SITE
Manhattan,-73.975892,40.789039,QUERCUS PALUSTRIS
Bronx,-73.854,40.859759999999994,ACER PLATANOIDES
Queens,-73.741254,40.761911,PLATANUS ACERIFOLIA
Bronx,-73.886567,40.847018,CORNUS MAS
Brooklyn,-73.963308,40.594307,ACER PLATANOIDES
Queens,-73.815711,40.725401,PLATANUS ACERIFOLIA
Manhattan,-73.993124,40.721521,FRAXINUS PENNSYLVANICA
Brooklyn,-73.905884,40.621744,PLATANUS ACERIFOLIA
Queens,-73.794438,40.680057,PLATANUS ACERIFOLIA
Queens,-73.844201,40.727652,CORNUS MAS
Bronx,-73.888576,40.818853999999995,SOPHORA JAPONICA
Manhattan,-73.930983,40.866824,SOPHORA JAPONICA
Queens,-73.792495,40.74561,ACER RUBRUM
Brooklyn,-73.961557,40.642509000000004,TILIA TOMENTOSA
Brooklyn,-73.995958,40.611482,PLATANUS ACERIFOLIA
Staten Island,-74.14285600000001,40.61245,QUERCUS PHELLOS
Brooklyn,-73.959751,40.649042,AILANTHUS ALTISSIMA
Staten Island,-74.249036,40.504156,PYRUS CALLERYANA
Brooklyn,-74.01087199999999,40.676771,PLATANUS ACERIFOLIA
Queens,-73.73397,40.721626,ACER PLATANOIDES
Queens,-73.888602,40.70434,ACER SACCHARUM
Manhattan,-73.950009,40.803869,GLEDITSIA TRIACANTHOS
Queens,-73.732057,40.720678,QUERCUS PALUSTRIS
Queens,-73.705019,40.747075,PLATANUS ACERIFOLIA
Brooklyn,1.0,1.0,OSTRYA VIRGINIANA
Queens,-73.84826,40.731809000000005,PLATANUS ACERIFOLIA
Brooklyn,-74.01880200000001,40.635533,PLATANUS ACERIFOLIA
Queens,-73.892267,40.723403000000005,ACER PLATANOIDES
Staten Island,-74.134051,40.568313,PYRUS CALLERYANA
Queens,-73.881015,40.747031,ACER SACCHARUM
Manhattan,-73.965841,40.753744,PYRUS CALLERYANA
Staten Island,-74.145105,40.563423,ACER RUBRUM
Manhattan,-73.94886899999999,40.822439,ZELKOVA SERRATA
Manhattan,-73.97978,40.776121,SOPHORA JAPONICA
Queens,-73.81357,40.663546999999994,ACER PSEUDOPLATANUS
Brooklyn,-73.886667,40.636885,PLATANUS ACERIFOLIA
Brooklyn,-73.957961,40.708432,PLATANUS ACERIFOLIA
Brooklyn,-73.95928,40.685227000000005,QUERCUS PALUSTRIS
Queens,-73.807774,40.725428,QUERCUS PALUSTRIS
Queens,-73.871669,40.753012,GLEDITSIA TRIACANTHOS
Brooklyn,-73.932284,40.611948,ACER SACCHARINUM
Staten Island,-74.101086,40.58231,ACER SACCHARINUM
Staten Island,-74.136635,40.619021000000004,LIQUIDAMBAR STYRACIFLUA
Bronx,-73.909596,40.860183,TILIA CORDATA
Brooklyn,-73.936008,40.61058,ACER PLATANOIDES
Bronx,-73.873143,40.834346000000004,GLEDITSIA TRIACANTHOS
Queens,-73.878624,40.703058,ACER PLATANOIDES
Queens,-73.938345,40.758819,QUERCUS PALUSTRIS
Queens,-73.807521,40.755174,UNKNOWN LIVE TREES 
Bronx,-73.84213299999999,40.868453,QUERCUS PALUSTRIS
Bronx,-73.896438,40.85823,NYSSA SYLVATICA
Brooklyn,-74.01886999999999,40.642124,ACER PLATANOIDES
Bronx,-73.854786,40.847581,ULMUS AMERICANA
Staten Island,-74.10081,40.608383,ACER RUBRUM
Staten Island,-74.078386,40.596501,QUERCUS PALUSTRIS
Queens,-73.83125600000001,40.693151,QUERCUS PALUSTRIS
Queens,-73.876974,40.756304,PYRUS CALLERYANA
Brooklyn,-73.982304,40.637307,PLANTING SITE
Queens,-73.793865,40.765383,PLATANUS ACERIFOLIA
Queens,-73.842935,40.727263,ACER PLATANOIDES
Brooklyn,-73.999747,40.687464,ACER PLATANOIDES
Queens,-73.71170500000001,40.728722999999995,ACER PLATANOIDES
Queens,-73.895095,40.736682,TILIA CORDATA
Staten Island,-74.091031,40.625856,ACER RUBRUM
Brooklyn,-74.00256,40.643159000000004,PLATANUS ACERIFOLIA
Brooklyn,-73.98281899999999,40.628465999999996,ACER SACCHARINUM
Queens,-73.78989200000001,40.592867,PLANTING SITE
Bronx,-73.85785,40.852905,ACER PLATANOIDES
Queens,-73.84689300000001,40.678102,ACER PLATANOIDES
Brooklyn,-73.956292,40.608429,ACER PLATANOIDES
Queens,-73.7977,40.728472,ACER PLATANOIDES
Brooklyn,-73.93563499999999,40.603459,QUERCUS PALUSTRIS
Bronx,-73.912498,40.882601,UNKNOWN LIVE TREES 
Staten Island,-74.145083,40.560320000000004,ACER RUBRUM
Queens,-73.73627900000001,40.730949,PYRUS CALLERYANA
Queens,-73.70960500000001,40.735545,FRAXINUS PENNSYLVANICA
Brooklyn,-73.951677,40.650702,FRAXINUS PENNSYLVANICA
Staten Island,-74.09873,40.577847999999996,PLATANUS ACERIFOLIA
Queens,-73.80295,40.761154,ACER PSEUDOPLATANUS
Brooklyn,1.0,1.0,PLATANUS ACERIFOLIA
Queens,-73.73321999999999,40.728991,SOPHORA JAPONICA
Queens,-73.89318100000001,40.756865999999995,ACER PLATANOIDES
Staten Island,-74.100024,40.616392,ACER SACCHARUM
Bronx,-73.869364,40.863322,ACER PLATANOIDES
Queens,-73.88973399999999,40.702315999999996,ACER PLATANOIDES
Brooklyn,-73.963915,40.638589,BETULA SPECIES
Brooklyn,-73.960691,40.631805,ACER PLATANOIDES
Brooklyn,-73.94287800000001,40.673024,QUERCUS PALUSTRIS
Staten Island,-74.111572,40.613349,ACER PLATANOIDES
Staten Island,-74.098505,40.617971000000004,LIQUIDAMBAR STYRACIFLUA
Queens,-73.792023,40.751895000000005,ACER PLATANOIDES
Queens,-73.824524,40.677605,TILIA CORDATA
Bronx,1.0,1.0,FRAXINUS PENNSYLVANICA
Queens,-73.82046700000001,40.787062,ACER PLATANOIDES
Queens,-73.86995999999999,40.755314,ACER PLATANOIDES
Queens,-73.87295400000001,40.741443,PLATANUS ACERIFOLIA
Bronx,-73.847617,40.848409000000004,ACER PLATANOIDES
Queens,-73.801738,40.68732,ACER PLATANOIDES
Queens,-73.873103,40.761897999999995,FRAXINUS PENNSYLVANICA
Staten Island,-74.094033,40.592867,PYRUS CALLERYANA
Queens,-73.764527,40.690384,ACER PLATANOIDES
Queens,-73.790258,40.773721,ZELKOVA SERRATA
